,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
272,0 days 02:31:14.984000,HAM,44,0 days 00:01:22.439000,63.0,3.0,,,0 days 00:00:30.015000,0 days 00:00:29.299000,0 days 00:00:23.125000,0 days 02:30:22.552000,0 days 02:30:51.851000,0 days 02:31:14.976000,276.0,241.0,248.0,,False,MEDIUM,17.0,False,Mercedes,0 days 02:29:52.545000,2023-07-23 14:30:54.573,1,4.0,False,,False,True
273,0 days 02:32:37.236000,HAM,44,0 days 00:01:22.252000,64.0,3.0,,,0 days 00:00:29.830000,0 days 00:00:29.130000,0 days 00:00:23.292000,0 days 02:31:44.806000,0 days 02:32:13.936000,0 days 02:32:37.228000,277.0,241.0,244.0,289.0,False,MEDIUM,18.0,False,Mercedes,0 days 02:31:14.984000,2023-07-23 14:32:17.012,1,4.0,False,,False,True
274,0 days 02:33:59.905000,HAM,44,0 days 00:01:22.669000,65.0,3.0,,,0 days 00:00:29.962000,0 days 00:00:29.469000,0 days 00:00:23.238000,0 days 02:33:07.190000,0 days 02:33:36.659000,0 days 02:33:59.897000,280.0,239.0,247.0,290.0,False,MEDIUM,19.0,False,Mercedes,0 days 02:32:37.236000,2023-07-23 14:33:39.264,1,4.0,False,,False,True
275,0 days 02:35:22.247000,HAM,44,0 days 00:01:22.342000,66.0,3.0,,,0 days 00:00:29.859000,0 days 00:00:29.271000,0 days 00:00:23.212000,0 days 02:34:29.756000,0 days 02:34:59.027000,0 days 02:35:22.239000,277.0,244.0,245.0,293.0,False,MEDIUM,20.0,False,Mercedes,0 days 02:33:59.905000,2023-07-23 14:35:01.933,1,4.0,False,,False,True
276,0 days 02:36:44.242000,HAM,44,0 days 00:01:21.995000,67.0,3.0,,,0 days 00:00:29.931000,0 days 00:00:28.962000,0 days 00:00:23.102000,0 days 02:35:52.170000,0 days 02:36:21.132000,0 days 02:36:44.234000,279.0,242.0,248.0,290.0,False,MEDIUM,21.0,False,Mercedes,0 days 02:35:22.247000,2023-07-23 14:36:24.275,1,4.0,False,,False,True
277,0 days 02:38:06.367000,HAM,44,0 days 00:01:22.125000,68.0,3.0,,,0 days 00:00:29.864000,0 days 00:00:28.976000,0 days 00:00:23.285000,0 days 02:37:14.098000,0 days 02:37:43.074000,0 days 02:38:06.359000,281.0,243.0,247.0,291.0,False,MEDIUM,22.0,False,Mercedes,0 days 02:36:44.242000,2023-07-23 14:37:46.270,2,4.0,False,,False,True
278,0 days 02:39:28.717000,HAM,44,0 days 00:01:22.350000,69.0,3.0,,,0 days 00:00:29.861000,0 days 00:00:29.171000,0 days 00:00:23.318000,0 days 02:38:36.220000,0 days 02:39:05.391000,0 days 02:39:28.709000,282.0,244.0,245.0,292.0,False,MEDIUM,23.0,False,Mercedes,0 days 02:38:06.367000,2023-07-23 14:39:08.395,1,4.0,False,,False,True
279,0 days 02:40:52.146000,HAM,44,0 days 00:01:23.429000,70.0,3.0,,,0 days 00:00:30.070000,0 days 00:00:29.390000,0 days 00:00:23.969000,0 days 02:39:58.779000,0 days 02:40:28.169000,0 days 02:40:52.138000,283.0,241.0,224.0,291.0,False,MEDIUM,24.0,False,Mercedes,0 days 02:39:28.717000,2023-07-23 14:40:30.745,1,4.0,False,,False,True
280,0 days 01:03:33.062000,PIA,81,0 days 00:01:28.684000,1.0,1.0,0 days 00:15:21.125000,,,0 days 00:00:30.676000,0 days 00:00:23.689000,,0 days 01:03:09.448000,0 days 01:03:33.135000,277.0,234.0,245.0,256.0,False,MEDIUM,3.0,False,McLaren,0 days 01:02:04.106000,2023-07-23 13:03:06.134,2,2.0,False,,False,False
281,0 days 01:04:58.679000,PIA,81,0 days 00:01:25.617000,2.0,1.0,,,0 days 00:00:30.599000,0 days 00:00:30.983000,0 days 00:00:24.035000,0 days 01:04:03.655000,0 days 01:04:34.638000,0 days 01:04:58.673000,276.0,235.0,244.0,288.0,True,MEDIUM,4.0,False,McLaren,0 days 01:03:33.062000,2023-07-23 13:04:35.090,1,2.0,False,,False,True
282,0 days 01:06:23.794000,PIA,81,0 days 00:01:25.115000,3.0,1.0,,,0 days 00:00:30.482000,0 days 00:00:30.715000,0 days 00:00:23.918000,0 days 01:05:29.155000,0 days 01:05:59.870000,0 days 01:06:23.788000,,234.0,244.0,289.0,True,MEDIUM,5.0,False,McLaren,0 days 01:04:58.679000,2023-07-23 13:06:00.707,1,2.0,False,,False,True
283,0 days 01:07:48.679000,PIA,81,0 days 00:01:24.885000,4.0,1.0,,,0 days 00:00:30.363000,0 days 00:00:30.575000,0 days 00:00:23.947000,0 days 01:06:54.151000,0 days 01:07:24.726000,0 days 01:07:48.673000,277.0,234.0,245.0,290.0,True,MEDIUM,6.0,False,McLaren,0 days 01:06:23.794000,2023-07-23 13:07:25.822,1,2.0,False,,False,True
284,0 days 01:09:13.606000,PIA,81,0 days 00:01:24.927000,5.0,1.0,,,0 days 00:00:30.553000,0 days 00:00:30.473000,0 days 00:00:23.901000,0 days 01:08:19.226000,0 days 01:08:49.699000,0 days 01:09:13.600000,276.0,236.0,244.0,288.0,False,MEDIUM,7.0,False,McLaren,0 days 01:07:48.679000,2023-07-23 13:08:50.707,1,2.0,False,,False,True
285,0 days 01:10:38.447000,PIA,81,0 days 00:01:24.841000,6.0,1.0,,,0 days 00:00:30.445000,0 days 00:00:30.378000,0 days 00:00:24.018000,0 days 01:09:44.045000,0 days 01:10:14.423000,0 days 01:10:38.441000,278.0,237.0,243.0,286.0,True,MEDIUM,8.0,False,McLaren,0 days 01:09:13.606000,2023-07-23 13:10:15.634,1,2.0,False,,False,True
286,0 days 01:12:03.367000,PIA,81,0 days 00:01:24.920000,7.0,1.0,,,0 days 00:00:30.436000,0 days 00:00:30.359000,0 days 00:00:24.125000,0 days 01:11:08.877000,0 days 01:11:39.236000,0 days 01:12:03.361000,279.0,238.0,244.0,,False,MEDIUM,9.0,False,McLaren,0 days 01:10:38.447000,2023-07-23 13:11:40.475,1,2.0,False,,False,True
287,0 days 01:13:28.118000,PIA,81,0 days 00:01:24.751000,8.0,1.0,,,0 days 00:00:30.461000,0 days 00:00:30.357000,0 days 00:00:23.933000,0 days 01:12:33.822000,0 days 01:13:04.179000,0 days 01:13:28.112000,,239.0,242.0,288.0,True,MEDIUM,10.0,False,McLaren,0 days 01:12:03.367000,2023-07-23 13:13:05.395,1,2.0,False,,False,True
288,0 days 01:14:53.098000,PIA,81,0 days 00:01:24.980000,9.0,1.0,,,0 days 00:00:30.523000,0 days 00:00:30.437000,0 days 00:00:24.020000,0 days 01:13:58.635000,0 days 01:14:29.072000,0 days 01:14:53.092000,278.0,238.0,242.0,287.0,False,MEDIUM,11.0,False,McLaren,0 days 01:13:28.118000,2023-07-23 13:14:30.146,1,2.0,False,,False,True
289,0 days 01:16:17.827000,PIA,81,0 days 00:01:24.729000,10.0,1.0,,,0 days 00:00:30.504000,0 days 00:00:30.286000,0 days 00:00:23.939000,0 days 01:15:23.596000,0 days 01:15:53.882000,0 days 01:16:17.821000,,239.0,243.0,286.0,True,MEDIUM,12.0,False,McLaren,0 days 01:14:53.098000,2023-07-23 13:15:55.126,1,2.0,False,,False,True
290,0 days 01:17:42.913000,PIA,81,0 days 00:01:25.086000,11.0,1.0,,,0 days 00:00:30.466000,0 days 00:00:30.608000,0 days 00:00:24.012000,0 days 01:16:48.287000,0 days 01:17:18.895000,0 days 01:17:42.907000,279.0,236.0,243.0,,False,MEDIUM,13.0,False,McLaren,0 days 01:16:17.827000,2023-07-23 13:17:19.855,1,2.0,False,,False,True
291,0 days 01:19:07.921000,PIA,81,0 days 00:01:25.008000,12.0,1.0,,,0 days 00:00:30.607000,0 days 00:00:30.416000,0 days 00:00:23.985000,0 days 01:18:13.514000,0 days 01:18:43.930000,0 days 01:19:07.915000,278.0,237.0,242.0,287.0,False,MEDIUM,14.0,False,McLaren,0 days 01:17:42.913000,2023-07-23 13:18:44.941,1,2.0,False,,False,True
292,0 days 01:20:32.696000,PIA,81,0 days 00:01:24.775000,13.0,1.0,,,0 days 00:00:30.469000,0 days 00:00:30.363000,0 days 00:00:23.943000,0 days 01:19:38.384000,0 days 01:20:08.747000,0 days 01:20:32.690000,,237.0,243.0,285.0,False,MEDIUM,15.0,False,McLaren,0 days 01:19:07.921000,2023-07-23 13:20:09.949,1,2.0,False,,False,True
293,0 days 01:21:57.858000,PIA,81,0 days 00:01:25.162000,14.0,1.0,,,0 days 00:00:30.482000,0 days 00:00:30.496000,0 days 00:00:24.184000,0 days 01:21:03.172000,0 days 01:21:33.668000,0 days 01:21:57.852000,277.0,238.0,242.0,287.0,False,MEDIUM,16.0,False,McLaren,0 days 01:20:32.696000,2023-07-23 13:21:34.724,1,2.0,False,,False,True
294,0 days 01:23:22.871000,PIA,81,0 days 00:01:25.013000,15.0,1.0,,,0 days 00:00:30.590000,0 days 00:00:30.422000,0 days 00:00:24.001000,0 days 01:22:28.442000,0 days 01:22:58.864000,0 days 01:23:22.865000,278.0,240.0,244.0,285.0,False,MEDIUM,17.0,False,McLaren,0 days 01:21:57.858000,2023-07-23 13:22:59.886,1,2.0,False,,False,True
295,0 days 01:24:47.910000,PIA,81,0 days 00:01:25.039000,16.0,1.0,,,0 days 00:00:30.557000,0 days 00:00:30.486000,0 days 00:00:23.996000,0 days 01:23:53.422000,0 days 01:24:23.908000,0 days 01:24:47.904000,276.0,239.0,244.0,288.0,False,MEDIUM,18.0,False,McLaren,0 days 01:23:22.871000,2023-07-23 13:24:24.899,1,2.0,False,,False,True
296,0 days 01:26:12.729000,PIA,81,0 days 00:01:24.819000,17.0,1.0,,,0 days 00:00:30.573000,0 days 00:00:30.288000,0 days 00:00:23.958000,0 days 01:25:18.477000,0 days 01:25:48.765000,0 days 01:26:12.723000,275.0,238.0,242.0,286.0,False,MEDIUM,19.0,False,McLaren,0 days 01:24:47.910000,2023-07-23 13:25:49.938,1,2.0,False,,False,True
297,0 days 01:27:39.982000,PIA,81,0 days 00:01:27.253000,18.0,1.0,,0 days 01:27:38.203000,0 days 00:00:30.648000,0 days 00:00:30.243000,0 days 00:00:26.362000,0 days 01:26:43.371000,0 days 01:27:13.614000,0 days 01:27:39.976000,,238.0,,,False,MEDIUM,20.0,False,McLaren,0 days 01:26:12.729000,2023-07-23 13:27:14.757,1,2.0,False,,False,False
298,0 days 01:29:22.545000,PIA,81,0 days 00:01:42.563000,19.0,2.0,0 days 01:27:59.359000,,0 days 00:00:48.376000,0 days 00:00:30.427000,0 days 00:00:23.760000,0 days 01:28:28.352000,0 days 01:28:58.779000,0 days 01:29:22.539000,279.0,236.0,244.0,,False,HARD,1.0,True,McLaren,0 days 01:27:39.982000,2023-07-23 13:28:42.010,1,5.0,False,,False,False
299,0 days 01:30:47.039000,PIA,81,0 days 00:01:24.494000,20.0,2.0,,,0 days 00:00:30.445000,0 days 00:00:30.244000,0 days 00:00:23.805000,0 days 01:29:52.984000,0 days 01:30:23.228000,0 days 01:30:47.033000,275.0,236.0,245.0,288.0,True,HARD,2.0,True,McLaren,0 days 01:29:22.545000,2023-07-23 13:30:24.573,1,5.0,False,,False,True
300,0 days 01:32:11.011000,PIA,81,0 days 00:01:23.972000,21.0,2.0,,,0 days 00:00:30.345000,0 days 00:00:30.134000,0 days 00:00:23.493000,0 days 01:31:17.378000,0 days 01:31:47.512000,0 days 01:32:11.005000,277.0,241.0,244.0,289.0,False,HARD,3.0,True,McLaren,0 days 01:30:47.039000,2023-07-23 13:31:49.067,1,4.0,True,TRACK LIMITS AT TURN 4 LAP 21 ,False,True
301,0 days 01:33:34.902000,PIA,81,0 days 00:01:23.891000,22.0,2.0,,,0 days 00:00:30.290000,0 days 00:00:30.072000,0 days 00:00:23.529000,0 days 01:32:41.295000,0 days 01:33:11.367000,0 days 01:33:34.896000,,239.0,246.0,288.0,True,HARD,4.0,True,McLaren,0 days 01:32:11.011000,2023-07-23 13:33:13.039,1,4.0,False,,False,True
302,0 days 01:34:59.025000,PIA,81,0 days 00:01:24.123000,23.0,2.0,,,0 days 00:00:30.298000,0 days 00:00:30.208000,0 days 00:00:23.617000,0 days 01:34:05.194000,0 days 01:34:35.402000,0 days 01:34:59.019000,279.0,237.0,245.0,289.0,False,HARD,5.0,True,McLaren,0 days 01:33:34.902000,2023-07-23 13:34:36.930,1,4.0,False,,False,True
303,0 days 01:36:23.025000,PIA,81,0 days 00:01:24,24.0,2.0,,,0 days 00:00:30.339000,0 days 00:00:30.009000,0 days 00:00:23.652000,0 days 01:35:29.358000,0 days 01:35:59.367000,0 days 01:36:23.019000,278.0,240.0,246.0,,False,HARD,6.0,True,McLaren,0 days 01:34:59.025000,2023-07-23 13:36:01.053,1,4.0,False,,False,True
304,0 days 01:37:46.955000,PIA,81,0 days 00:01:23.930000,25.0,2.0,,,0 days 00:00:30.349000,0 days 00:00:29.945000,0 days 00:00:23.636000,0 days 01:36:53.368000,0 days 01:37:23.313000,0 days 01:37:46.949000,279.0,241.0,245.0,,False,HARD,7.0,True,McLaren,0 days 01:36:23.025000,2023-07-23 13:37:25.053,1,3.0,False,,False,True
305,0 days 01:39:10.831000,PIA,81,0 days 00:01:23.876000,26.0,2.0,,,0 days 00:00:30.271000,0 days 00:00:29.943000,0 days 00:00:23.662000,0 days 01:38:17.220000,0 days 01:38:47.163000,0 days 01:39:10.825000,280.0,240.0,243.0,,True,HARD,8.0,True,McLaren,0 days 01:37:46.955000,2023-07-23 13:38:48.983,1,3.0,False,,False,True
306,0 days 01:40:35.110000,PIA,81,0 days 00:01:24.279000,27.0,2.0,,,0 days 00:00:30.396000,0 days 00:00:30.176000,0 days 00:00:23.707000,0 days 01:39:41.221000,0 days 01:40:11.397000,0 days 01:40:35.104000,278.0,239.0,245.0,288.0,False,HARD,9.0,True,McLaren,0 days 01:39:10.831000,2023-07-23 13:40:12.859,1,3.0,False,,False,True
307,0 days 01:41:59.649000,PIA,81,0 days 00:01:24.539000,28.0,2.0,,,0 days 00:00:30.359000,0 days 00:00:30.351000,0 days 00:00:23.829000,0 days 01:41:05.463000,0 days 01:41:35.814000,0 days 01:41:59.643000,,241.0,244.0,290.0,False,HARD,10.0,True,McLaren,0 days 01:40:35.110000,2023-07-23 13:41:37.138,1,3.0,False,,False,True
308,0 days 01:43:24.427000,PIA,81,0 days 00:01:24.778000,29.0,2.0,,,0 days 00:00:30.576000,0 days 00:00:30.253000,0 days 00:00:23.949000,0 days 01:42:30.219000,0 days 01:43:00.472000,0 days 01:43:24.421000,280.0,240.0,245.0,,False,HARD,11.0,True,McLaren,0 days 01:41:59.649000,2023-07-23 13:43:01.677,1,3.0,False,,False,True
309,0 days 01:44:48.900000,PIA,81,0 days 00:01:24.473000,30.0,2.0,,,0 days 00:00:30.713000,0 days 00:00:29.923000,0 days 00:00:23.837000,0 days 01:43:55.134000,0 days 01:44:25.057000,0 days 01:44:48.894000,277.0,242.0,246.0,291.0,False,HARD,12.0,True,McLaren,0 days 01:43:24.427000,2023-07-23 13:44:26.455,1,3.0,False,,False,True
310,0 days 01:46:13.473000,PIA,81,0 days 00:01:24.573000,31.0,2.0,,,0 days 00:00:30.470000,0 days 00:00:30.130000,0 days 00:00:23.973000,0 days 01:45:19.364000,0 days 01:45:49.494000,0 days 01:46:13.467000,279.0,244.0,244.0,290.0,False,HARD,13.0,True,McLaren,0 days 01:44:48.900000,2023-07-23 13:45:50.928,1,3.0,False,,False,True
311,0 days 01:47:38.242000,PIA,81,0 days 00:01:24.769000,32.0,2.0,,,0 days 00:00:30.708000,0 days 00:00:30.139000,0 days 00:00:23.922000,0 days 01:46:44.175000,0 days 01:47:14.314000,0 days 01:47:38.236000,280.0,241.0,245.0,289.0,False,HARD,14.0,True,McLaren,0 days 01:46:13.473000,2023-07-23 13:47:15.501,1,3.0,False,,False,True
312,0 days 01:49:03.010000,PIA,81,0 days 00:01:24.768000,33.0,2.0,,,0 days 00:00:30.442000,0 days 00:00:30.384000,0 days 00:00:23.942000,0 days 01:48:08.678000,0 days 01:48:39.062000,0 days 01:49:03.004000,281.0,238.0,245.0,288.0,False,HARD,15.0,True,McLaren,0 days 01:47:38.242000,2023-07-23 13:48:40.270,1,3.0,True,TRACK LIMITS AT TURN 4 LAP 33 ,False,True
313,0 days 01:50:27.737000,PIA,81,0 days 00:01:24.727000,34.0,2.0,,,0 days 00:00:30.640000,0 days 00:00:30.253000,0 days 00:00:23.834000,0 days 01:49:33.644000,0 days 01:50:03.897000,0 days 01:50:27.731000,280.0,243.0,246.0,,False,HARD,16.0,True,McLaren,0 days 01:49:03.010000,2023-07-23 13:50:05.038,1,3.0,False,,False,True
314,0 days 01:51:52.309000,PIA,81,0 days 00:01:24.572000,35.0,2.0,,,0 days 00:00:30.451000,0 days 00:00:30.224000,0 days 00:00:23.897000,0 days 01:50:58.182000,0 days 01:51:28.406000,0 days 01:51:52.303000,279.0,242.0,245.0,291.0,False,HARD,17.0,True,McLaren,0 days 01:50:27.737000,2023-07-23 13:51:29.765,1,3.0,False,,False,True
315,0 days 01:53:16.738000,PIA,81,0 days 00:01:24.429000,36.0,2.0,,,0 days 00:00:30.528000,0 days 00:00:30.090000,0 days 00:00:23.811000,0 days 01:52:22.831000,0 days 01:52:52.921000,0 days 01:53:16.732000,280.0,240.0,245.0,290.0,False,HARD,18.0,True,McLaren,0 days 01:51:52.309000,2023-07-23 13:52:54.337,1,3.0,False,,False,True
316,0 days 01:54:41.269000,PIA,81,0 days 00:01:24.531000,37.0,2.0,,,0 days 00:00:30.572000,0 days 00:00:30.067000,0 days 00:00:23.892000,0 days 01:53:47.304000,0 days 01:54:17.371000,0 days 01:54:41.263000,279.0,240.0,245.0,289.0,False,HARD,19.0,True,McLaren,0 days 01:53:16.738000,2023-07-23 13:54:18.766,1,3.0,False,,False,True
317,0 days 01:56:05.988000,PIA,81,0 days 00:01:24.719000,38.0,2.0,,,0 days 00:00:30.590000,0 days 00:00:30.123000,0 days 00:00:24.006000,0 days 01:55:11.853000,0 days 01:55:41.976000,0 days 01:56:05.982000,,240.0,244.0,290.0,False,HARD,20.0,True,McLaren,0 days 01:54:41.269000,2023-07-23 13:55:43.297,1,3.0,False,,False,True
318,0 days 01:57:30.689000,PIA,81,0 days 00:01:24.701000,39.0,2.0,,,0 days 00:00:30.674000,0 days 00:00:30.187000,0 days 00:00:23.840000,0 days 01:56:36.656000,0 days 01:57:06.843000,0 days 01:57:30.683000,280.0,242.0,244.0,291.0,False,HARD,21.0,True,McLaren,0 days 01:56:05.988000,2023-07-23 13:57:08.016,1,3.0,False,,False,True
319,0 days 01:58:55.875000,PIA,81,0 days 00:01:25.186000,40.0,2.0,,,0 days 00:00:30.614000,0 days 00:00:30.407000,0 days 00:00:24.165000,0 days 01:58:01.297000,0 days 01:58:31.704000,0 days 01:58:55.869000,281.0,238.0,244.0,290.0,False,HARD,22.0,True,McLaren,0 days 01:57:30.689000,2023-07-23 13:58:32.717,1,3.0,False,,False,True
320,0 days 02:00:21.040000,PIA,81,0 days 00:01:25.165000,41.0,2.0,,,0 days 00:00:30.726000,0 days 00:00:30.426000,0 days 00:00:24.013000,0 days 01:59:26.595000,0 days 01:59:57.021000,0 days 02:00:21.034000,279.0,241.0,245.0,291.0,False,HARD,23.0,True,McLaren,0 days 01:58:55.875000,2023-07-23 13:59:57.903,1,3.0,False,,False,True
321,0 days 02:01:48.282000,PIA,81,0 days 00:01:27.242000,42.0,2.0,,0 days 02:01:46.517000,0 days 00:00:30.557000,0 days 00:00:30.214000,0 days 00:00:26.471000,0 days 02:00:51.591000,0 days 02:01:21.805000,0 days 02:01:48.276000,280.0,241.0,,292.0,False,HARD,24.0,True,McLaren,0 days 02:00:21.040000,2023-07-23 14:01:23.068,1,3.0,False,,False,False
322,0 days 02:03:30.325000,PIA,81,0 days 00:01:42.043000,43.0,3.0,0 days 02:02:08.501000,,0 days 00:00:49.078000,0 days 00:00:29.616000,0 days 00:00:23.349000,0 days 02:02:37.354000,0 days 02:03:06.970000,0 days 02:03:30.319000,280.0,242.0,252.0,,False,MEDIUM,4.0,False,McLaren,0 days 02:01:48.282000,2023-07-23 14:02:50.310,1,5.0,False,,False,False
323,0 days 02:04:53.801000,PIA,81,0 days 00:01:23.476000,44.0,3.0,,,0 days 00:00:29.828000,0 days 00:00:30.005000,0 days 00:00:23.643000,0 days 02:04:00.147000,0 days 02:04:30.152000,0 days 02:04:53.795000,279.0,240.0,251.0,304.0,True,MEDIUM,5.0,False,McLaren,0 days 02:03:30.325000,2023-07-23 14:04:32.353,1,4.0,False,,False,True
324,0 days 02:06:16.537000,PIA,81,0 days 00:01:22.736000,45.0,3.0,,,0 days 00:00:29.916000,0 days 00:00:29.448000,0 days 00:00:23.372000,0 days 02:05:23.711000,0 days 02:05:53.159000,0 days 02:06:16.531000,,243.0,246.0,303.0,True,MEDIUM,6.0,False,McLaren,0 days 02:04:53.801000,2023-07-23 14:05:55.829,1,4.0,False,,False,True
325,0 days 02:07:39.749000,PIA,81,0 days 00:01:23.212000,46.0,3.0,,,0 days 00:00:30.054000,0 days 00:00:29.795000,0 days 00:00:23.363000,0 days 02:06:46.585000,0 days 02:07:16.380000,0 days 02:07:39.743000,281.0,242.0,249.0,290.0,False,MEDIUM,7.0,False,McLaren,0 days 02:06:16.537000,2023-07-23 14:07:18.565,1,4.0,True,TRACK LIMITS AT TURN 4 LAP 46 ,False,True
326,0 days 02:09:04.918000,PIA,81,0 days 00:01:25.169000,47.0,3.0,,,0 days 00:00:30.629000,0 days 00:00:30.681000,0 days 00:00:23.859000,0 days 02:08:10.372000,0 days 02:08:41.053000,0 days 02:09:04.912000,277.0,241.0,246.0,293.0,False,MEDIUM,8.0,False,McLaren,0 days 02:07:39.749000,2023-07-23 14:08:41.777,1,5.0,False,,False,True
327,0 days 02:10:29.434000,PIA,81,0 days 00:01:24.516000,48.0,3.0,,,0 days 00:00:30.535000,0 days 00:00:30.268000,0 days 00:00:23.713000,0 days 02:09:35.447000,0 days 02:10:05.715000,0 days 02:10:29.428000,276.0,241.0,247.0,,False,MEDIUM,9.0,False,McLaren,0 days 02:09:04.918000,2023-07-23 14:10:06.946,1,5.0,False,,False,True
328,0 days 02:11:52.835000,PIA,81,0 days 00:01:23.401000,49.0,3.0,,,0 days 00:00:30.035000,0 days 00:00:29.765000,0 days 00:00:23.601000,0 days 02:10:59.463000,0 days 02:11:29.228000,0 days 02:11:52.829000,280.0,243.0,249.0,291.0,False,MEDIUM,10.0,False,McLaren,0 days 02:10:29.434000,2023-07-23 14:11:31.462,1,5.0,False,,False,True
329,0 days 02:13:15.985000,PIA,81,0 days 00:01:23.150000,50.0,3.0,,,0 days 00:00:30.049000,0 days 00:00:29.637000,0 days 00:00:23.464000,0 days 02:12:22.878000,0 days 02:12:52.515000,0 days 02:13:15.979000,281.0,245.0,249.0,292.0,False,MEDIUM,11.0,False,McLaren,0 days 02:11:52.835000,2023-07-23 14:12:54.863,1,4.0,False,,False,True
330,0 days 02:14:39.290000,PIA,81,0 days 00:01:23.305000,51.0,3.0,,,0 days 00:00:30.111000,0 days 00:00:29.528000,0 days 00:00:23.666000,0 days 02:13:46.090000,0 days 02:14:15.618000,0 days 02:14:39.284000,,244.0,248.0,,False,MEDIUM,12.0,False,McLaren,0 days 02:13:15.985000,2023-07-23 14:14:18.013,1,4.0,False,,False,True
331,0 days 02:16:02.746000,PIA,81,0 days 00:01:23.456000,52.0,3.0,,,0 days 00:00:30.135000,0 days 00:00:29.696000,0 days 00:00:23.625000,0 days 02:15:09.419000,0 days 02:15:39.115000,0 days 02:16:02.740000,283.0,243.0,247.0,291.0,False,MEDIUM,13.0,False,McLaren,0 days 02:14:39.290000,2023-07-23 14:15:41.318,1,4.0,False,,False,True
332,0 days 02:17:26.204000,PIA,81,0 days 00:01:23.458000,53.0,3.0,,,0 days 00:00:30.290000,0 days 00:00:29.638000,0 days 00:00:23.530000,0 days 02:16:33.030000,0 days 02:17:02.668000,0 days 02:17:26.198000,281.0,244.0,248.0,,False,MEDIUM,14.0,False,McLaren,0 days 02:16:02.746000,2023-07-23 14:17:04.774,1,4.0,False,,False,True
333,0 days 02:18:49.492000,PIA,81,0 days 00:01:23.288000,54.0,3.0,,,0 days 00:00:29.971000,0 days 00:00:29.610000,0 days 00:00:23.707000,0 days 02:17:56.169000,0 days 02:18:25.779000,0 days 02:18:49.486000,283.0,243.0,246.0,292.0,False,MEDIUM,15.0,False,McLaren,0 days 02:17:26.204000,2023-07-23 14:18:28.232,1,4.0,False,,False,True
334,0 days 02:20:13.274000,PIA,81,0 days 00:01:23.782000,55.0,3.0,,,0 days 00:00:30.441000,0 days 00:00:29.840000,0 days 00:00:23.501000,0 days 02:19:19.927000,0 days 02:19:49.767000,0 days 02:20:13.268000,281.0,245.0,247.0,,False,MEDIUM,16.0,False,McLaren,0 days 02:18:49.492000,2023-07-23 14:19:51.520,1,4.0,False,,False,True
335,0 days 02:21:37.188000,PIA,81,0 days 00:01:23.914000,56.0,3.0,,,0 days 00:00:30.317000,0 days 00:00:29.876000,0 days 00:00:23.721000,0 days 02:20:43.585000,0 days 02:21:13.461000,0 days 02:21:37.182000,,244.0,247.0,291.0,False,MEDIUM,17.0,False,McLaren,0 days 02:20:13.274000,2023-07-23 14:21:15.302,1,4.0,False,,False,True
336,0 days 02:23:02.535000,PIA,81,0 days 00:01:25.347000,57.0,3.0,,,0 days 00:00:30.984000,0 days 00:00:30.384000,0 days 00:00:23.979000,0 days 02:22:08.166000,0 days 02:22:38.550000,0 days 02:23:02.529000,282.0,242.0,246.0,292.0,False,MEDIUM,18.0,False,McLaren,0 days 02:21:37.188000,2023-07-23 14:22:39.216,1,5.0,False,,False,True
337,0 days 02:24:26.999000,PIA,81,0 days 00:01:24.464000,58.0,3.0,,,0 days 00:00:30.397000,0 days 00:00:29.949000,0 days 00:00:24.118000,0 days 02:23:32.926000,0 days 02:24:02.875000,0 days 02:24:26.993000,281.0,243.0,247.0,293.0,False,MEDIUM,19.0,False,McLaren,0 days 02:23:02.535000,2023-07-23 14:24:04.563,1,5.0,False,,False,True
338,0 days 02:25:50.747000,PIA,81,0 days 00:01:23.748000,59.0,3.0,,,0 days 00:00:30.244000,0 days 00:00:29.805000,0 days 00:00:23.699000,0 days 02:24:57.237000,0 days 02:25:27.042000,0 days 02:25:50.741000,282.0,242.0,247.0,292.0,False,MEDIUM,20.0,False,McLaren,0 days 02:24:26.999000,2023-07-23 14:25:29.027,1,5.0,False,,False,True
