,Driver,Position,Stint,Compound,LapNumber,LapTime,TyreLife,LapTimeSeconds,FullName,Color,CumulativeLapTime,SmallestCumulativeLapTime,IntervalToLeader,NormalizedIntervalToLeader
672,STR,10.0,3.0,HARD,43.0,0 days 00:01:23.650000,13.0,83.65,lance stroll,#25a617,3717.22,3637.303,79.91699999999992,1.021971499212466
673,STR,10.0,3.0,HARD,44.0,0 days 00:01:24.104000,14.0,84.104,lance stroll,#25a617,3801.324,3721.075,80.24900000000025,1.021566079694712
674,STR,10.0,3.0,HARD,45.0,0 days 00:01:23.877000,15.0,83.877,lance stroll,#25a617,3885.201,3805.005,80.19599999999991,1.0210764506222725
675,STR,10.0,3.0,HARD,46.0,0 days 00:01:23.842000,16.0,83.842,lance stroll,#25a617,3969.043,3888.644,80.39900000000034,1.0206753305265281
676,STR,10.0,3.0,HARD,47.0,0 days 00:01:24.233000,17.0,84.233,lance stroll,#25a617,4053.276,3972.252,81.02399999999989,1.0203974974397394
677,STR,10.0,3.0,HARD,48.0,0 days 00:01:23.786000,18.0,83.786,lance stroll,#25a617,4137.062,4055.739,81.32299999999987,1.0200513395955706
678,STR,10.0,3.0,HARD,49.0,0 days 00:01:23.763000,19.0,83.763,lance stroll,#25a617,4220.825,4139.561,81.26400000000012,1.0196310671590538
679,STR,10.0,3.0,HARD,50.0,0 days 00:01:23.703000,20.0,83.703,lance stroll,#25a617,4304.528,4223.343,81.1850000000004,1.0192229236412955
680,STR,10.0,3.0,HARD,51.0,0 days 00:01:23.479000,21.0,83.479,lance stroll,#25a617,4388.007,4309.553,78.45399999999972,1.0182046722711149
681,STR,10.0,3.0,HARD,52.0,0 days 00:01:23.891000,22.0,83.891,lance stroll,#25a617,4471.898,4412.276,59.6220000000003,1.0135127539619009
682,STR,10.0,3.0,HARD,53.0,0 days 00:01:23.800000,23.0,83.8,lance stroll,#25a617,4555.698,4492.78,62.918000000000575,1.0140042468137769
683,STR,10.0,3.0,HARD,54.0,0 days 00:01:23.425000,24.0,83.425,lance stroll,#25a617,4639.123,4576.715,62.40799999999945,1.013635981266039
684,STR,10.0,3.0,HARD,55.0,0 days 00:01:24.070000,25.0,84.07,lance stroll,#25a617,4723.193,4659.562,63.63100000000031,1.0136560045772542
685,STR,10.0,3.0,HARD,56.0,0 days 00:01:24.170000,26.0,84.17,lance stroll,#25a617,4807.363,4742.162,65.20100000000002,1.0137492139661193
686,STR,10.0,3.0,HARD,57.0,0 days 00:01:23.855000,27.0,83.855,lance stroll,#25a617,4891.218,4824.5869999999995,66.63100000000031,1.0138107158187841
687,STR,10.0,3.0,HARD,58.0,0 days 00:01:23.895000,28.0,83.895,lance stroll,#25a617,4975.113,4907.237,67.8760000000002,1.013831816152348
688,STR,10.0,3.0,HARD,59.0,0 days 00:01:23.783000,29.0,83.783,lance stroll,#25a617,5058.896,4989.117,69.77899999999954,1.013986242455328
689,STR,10.0,3.0,HARD,60.0,0 days 00:01:23.636000,30.0,83.636,lance stroll,#25a617,5142.532,5070.671,71.86099999999988,1.0141718916490539
690,STR,10.0,3.0,HARD,61.0,0 days 00:01:24.035000,31.0,84.035,lance stroll,#25a617,5226.567,5152.191,74.3760000000002,1.014435800225574
691,STR,10.0,3.0,HARD,62.0,0 days 00:01:24.060000,32.0,84.06,lance stroll,#25a617,5310.627,5233.884,76.7430000000004,1.014662724661074
692,STR,10.0,3.0,HARD,63.0,0 days 00:01:24.125000,33.0,84.125,lance stroll,#25a617,5394.752,5315.656,79.09600000000046,1.0148798191606079
693,STR,10.0,3.0,HARD,64.0,0 days 00:01:23.987000,34.0,83.987,lance stroll,#25a617,5478.739,5397.778,80.96099999999933,1.0149989495677665
694,STR,10.0,3.0,HARD,65.0,0 days 00:01:26.512000,35.0,86.512,lance stroll,#25a617,5565.251,5480.001,85.25,1.0155565665042763
695,STR,10.0,3.0,HARD,66.0,0 days 00:01:24.217000,36.0,84.217,lance stroll,#25a617,5649.468,5561.942,87.52599999999984,1.0157365898457769
696,STR,10.0,3.0,HARD,67.0,0 days 00:01:24.207000,37.0,84.207,lance stroll,#25a617,5733.675,5643.696,89.97900000000027,1.0159432754705429
697,STR,10.0,3.0,HARD,68.0,0 days 00:01:24.346000,38.0,84.346,lance stroll,#25a617,5818.021,5725.22,92.80099999999948,1.0162091587746847
698,STR,10.0,3.0,HARD,69.0,0 days 00:01:25.228000,39.0,85.228,lance stroll,#25a617,5903.249,5806.4,96.84900000000016,1.0166796982639845
699,ALB,15.0,1.0,MEDIUM,1.0,0 days 00:01:36.553000,1.0,96.553,alexander albon,#005aff,96.553,87.912,8.640999999999991,1.0982914732914733
700,ALB,15.0,1.0,MEDIUM,2.0,0 days 00:01:27.530000,2.0,87.53,alexander albon,#005aff,184.083,173.06900000000002,11.013999999999982,1.0636393577128196
701,ALB,15.0,1.0,MEDIUM,3.0,0 days 00:01:26.796000,3.0,86.796,alexander albon,#005aff,270.879,258.139,12.740000000000009,1.0493532554166554
702,ALB,15.0,1.0,MEDIUM,4.0,0 days 00:01:26.238000,4.0,86.238,alexander albon,#005aff,357.117,342.681,14.436000000000035,1.0421266425626166
703,ALB,15.0,1.0,MEDIUM,5.0,0 days 00:01:26.354000,5.0,86.354,alexander albon,#005aff,443.471,427.524,15.947000000000003,1.0373008298949298
704,ALB,15.0,1.0,MEDIUM,6.0,0 days 00:01:26.085000,6.0,86.085,alexander albon,#005aff,529.556,512.12,17.436000000000035,1.0340467078028588
705,ALB,15.0,1.0,MEDIUM,7.0,0 days 00:01:25.884000,7.0,85.884,alexander albon,#005aff,615.44,596.607,18.833000000000084,1.0315668438352217
706,ALB,17.0,1.0,MEDIUM,8.0,0 days 00:01:28.053000,8.0,88.053,alexander albon,#005aff,703.4929999999999,681.116,22.376999999999953,1.032853434657239
707,ALB,18.0,2.0,HARD,9.0,0 days 00:01:42.711000,4.0,102.711,alexander albon,#005aff,806.204,765.553,40.650999999999954,1.0531001772574857
708,ALB,17.0,2.0,HARD,10.0,0 days 00:01:25.801000,5.0,85.801,alexander albon,#005aff,892.005,849.958,42.047000000000025,1.0494695031989816
709,ALB,16.0,2.0,HARD,11.0,0 days 00:01:24.834000,6.0,84.834,alexander albon,#005aff,976.8389999999999,934.42,42.41899999999998,1.0453960745703217
710,ALB,16.0,2.0,HARD,12.0,0 days 00:01:25.189000,7.0,85.189,alexander albon,#005aff,1062.028,1018.726,43.30200000000002,1.0425060320439452
711,ALB,16.0,2.0,HARD,13.0,0 days 00:01:25.078000,8.0,85.078,alexander albon,#005aff,1147.106,1103.081,44.02500000000009,1.0399109403570546
712,ALB,15.0,2.0,HARD,14.0,0 days 00:01:25.096000,9.0,85.096,alexander albon,#005aff,1232.202,1187.282,44.92000000000007,1.037834314004592
713,ALB,14.0,2.0,HARD,15.0,0 days 00:01:25.205000,10.0,85.205,alexander albon,#005aff,1317.407,1271.403,46.003999999999905,1.0361836490868748
714,ALB,14.0,2.0,HARD,16.0,0 days 00:01:25.546000,11.0,85.546,alexander albon,#005aff,1402.953,1355.776,47.17699999999991,1.034797046119713
715,ALB,13.0,2.0,HARD,17.0,0 days 00:01:25.487000,12.0,85.487,alexander albon,#005aff,1488.44,1439.99,48.450000000000045,1.0336460669865764
716,ALB,13.0,2.0,HARD,18.0,0 days 00:01:25.845000,13.0,85.845,alexander albon,#005aff,1574.285,1524.185,50.100000000000136,1.0328700256202497
717,ALB,12.0,2.0,HARD,19.0,0 days 00:01:25.543000,14.0,85.543,alexander albon,#005aff,1659.828,1608.581,51.24700000000007,1.0318585138081329
718,ALB,12.0,2.0,HARD,20.0,0 days 00:01:25.093000,15.0,85.093,alexander albon,#005aff,1744.921,1692.646,52.27500000000009,1.0308835988151097
719,ALB,12.0,2.0,HARD,21.0,0 days 00:01:25.826000,16.0,85.826,alexander albon,#005aff,1830.747,1776.658,54.08900000000017,1.030444238564766
720,ALB,12.0,2.0,HARD,22.0,0 days 00:01:25.840000,17.0,85.84,alexander albon,#005aff,1916.587,1861.018,55.56899999999996,1.0298594640137817
721,ALB,12.0,2.0,HARD,23.0,0 days 00:01:26.077000,18.0,86.077,alexander albon,#005aff,2002.664,1948.1689999999999,54.49500000000012,1.02797241923057
722,ALB,12.0,2.0,HARD,24.0,0 days 00:01:25.740000,19.0,85.74,alexander albon,#005aff,2088.404,2050.176,38.228000000000065,1.0186462040332147
723,ALB,12.0,2.0,HARD,25.0,0 days 00:01:25.585000,20.0,85.585,alexander albon,#005aff,2173.989,2133.953,40.03600000000006,1.0187614253922181
724,ALB,12.0,2.0,HARD,26.0,0 days 00:01:25.612000,21.0,85.612,alexander albon,#005aff,2259.601,2217.67,41.93100000000004,1.0189076823873706
725,ALB,12.0,2.0,HARD,27.0,0 days 00:01:25.690000,22.0,85.69,alexander albon,#005aff,2345.291,2301.306,43.98500000000013,1.019113060149324
726,ALB,12.0,2.0,HARD,28.0,0 days 00:01:25.624000,23.0,85.624,alexander albon,#005aff,2430.915,2384.993,45.922000000000025,1.019254563849873
727,ALB,11.0,2.0,HARD,29.0,0 days 00:01:25.592000,24.0,85.592,alexander albon,#005aff,2516.507,2468.755,47.75199999999995,1.0193425431037102
728,ALB,11.0,2.0,HARD,30.0,0 days 00:01:25.482000,25.0,85.482,alexander albon,#005aff,2601.989,2552.379,49.61000000000013,1.0194367685990209
729,ALB,12.0,2.0,HARD,31.0,0 days 00:01:27.832000,26.0,87.832,alexander albon,#005aff,2689.821,2635.969,53.85199999999986,1.0204296788012301
730,ALB,17.0,3.0,HARD,32.0,0 days 00:01:43.771000,1.0,103.771,alexander albon,#005aff,2793.592,2719.261,74.33100000000013,1.027335000207777
731,ALB,17.0,3.0,HARD,33.0,0 days 00:01:24.370000,2.0,84.37,alexander albon,#005aff,2877.962,2802.784,75.17799999999988,1.0268226163700092
732,ALB,17.0,3.0,HARD,34.0,0 days 00:01:24.258000,3.0,84.258,alexander albon,#005aff,2962.22,2886.291,75.92899999999963,1.0263067722554655
733,ALB,16.0,3.0,HARD,35.0,0 days 00:01:24.884000,4.0,84.884,alexander albon,#005aff,3047.104,2969.78,77.32399999999961,1.0260369454976461
734,ALB,16.0,3.0,HARD,36.0,0 days 00:01:24.434000,5.0,84.434,alexander albon,#005aff,3131.538,3053.065,78.47299999999996,1.0257030230276787
735,ALB,16.0,3.0,HARD,37.0,0 days 00:01:25.247000,6.0,85.247,alexander albon,#005aff,3216.785,3136.315,80.4699999999998,1.0256574993264387
736,ALB,15.0,3.0,HARD,38.0,0 days 00:01:25.119000,7.0,85.119,alexander albon,#005aff,3301.904,3219.785,82.11900000000014,1.0255044979711379
737,ALB,13.0,3.0,HARD,39.0,0 days 00:01:24.816000,8.0,84.816,alexander albon,#005aff,3386.72,3303.928,82.79199999999992,1.0250586574525837
738,ALB,13.0,3.0,HARD,40.0,0 days 00:01:26.028000,9.0,86.028,alexander albon,#005aff,3472.748,3387.633,85.11500000000024,1.0251252127960733
739,ALB,12.0,3.0,HARD,41.0,0 days 00:01:24.557000,10.0,84.557,alexander albon,#005aff,3557.305,3470.656,86.64899999999989,1.0249661735418318
740,ALB,12.0,3.0,HARD,42.0,0 days 00:01:24.572000,11.0,84.572,alexander albon,#005aff,3641.877,3553.965,87.91199999999981,1.0247363156361977
741,ALB,12.0,3.0,HARD,43.0,0 days 00:01:24.329000,12.0,84.329,alexander albon,#005aff,3726.206,3637.303,88.90300000000025,1.0244420110175039
742,ALB,12.0,3.0,HARD,44.0,0 days 00:01:24.415000,13.0,84.415,alexander albon,#005aff,3810.621,3721.075,89.54600000000028,1.0240645512385536
743,ALB,11.0,3.0,HARD,45.0,0 days 00:01:24.444000,14.0,84.444,alexander albon,#005aff,3895.065,3805.005,90.05999999999995,1.0236688256651436
744,ALB,11.0,3.0,HARD,46.0,0 days 00:01:24.608000,15.0,84.608,alexander albon,#005aff,3979.673,3888.644,91.029,1.0234089312366985
745,ALB,11.0,3.0,HARD,47.0,0 days 00:01:24.138000,16.0,84.138,alexander albon,#005aff,4063.811,3972.252,91.5590000000002,1.023049645390071
746,ALB,11.0,3.0,HARD,48.0,0 days 00:01:24.505000,17.0,84.505,alexander albon,#005aff,4148.316,4055.739,92.57699999999977,1.0228261729859836
747,ALB,11.0,3.0,HARD,49.0,0 days 00:01:24.317000,18.0,84.317,alexander albon,#005aff,4232.633,4139.561,93.07200000000012,1.022483543544835
748,ALB,11.0,3.0,HARD,50.0,0 days 00:01:24.246000,19.0,84.246,alexander albon,#005aff,4316.879,4223.343,93.53600000000006,1.0221473841930433
749,ALB,11.0,3.0,HARD,51.0,0 days 00:01:24.078000,20.0,84.078,alexander albon,#005aff,4400.957,4309.553,91.40400000000045,1.0212096242928212
750,ALB,11.0,3.0,HARD,52.0,0 days 00:01:24.053000,21.0,84.053,alexander albon,#005aff,4485.01,4412.276,72.73400000000038,1.0164844628939804
751,ALB,11.0,3.0,HARD,53.0,0 days 00:01:24.342000,22.0,84.342,alexander albon,#005aff,4569.352,4492.78,76.57200000000012,1.017043345100361
752,ALB,11.0,3.0,HARD,54.0,0 days 00:01:24.051000,23.0,84.051,alexander albon,#005aff,4653.403,4576.715,76.6880000000001,1.0167561231145046
753,ALB,11.0,3.0,HARD,55.0,0 days 00:01:24.054000,24.0,84.054,alexander albon,#005aff,4737.457,4659.562,77.89500000000044,1.0167172365127881
754,ALB,11.0,3.0,HARD,56.0,0 days 00:01:24.193000,25.0,84.193,alexander albon,#005aff,4821.65,4742.162,79.48799999999937,1.0167619748123322
755,ALB,11.0,3.0,HARD,57.0,0 days 00:01:24.194000,26.0,84.194,alexander albon,#005aff,4905.844,4824.5869999999995,81.25700000000052,1.0168422706440987
756,ALB,11.0,3.0,HARD,58.0,0 days 00:01:25.899000,27.0,85.899,alexander albon,#005aff,4991.743,4907.237,84.50600000000031,1.0172206885463246
757,ALB,11.0,3.0,HARD,59.0,0 days 00:01:24.175000,28.0,84.175,alexander albon,#005aff,5075.918,4989.117,86.80099999999948,1.0173980686361934
758,ALB,11.0,3.0,HARD,60.0,0 days 00:01:24.353000,29.0,84.353,alexander albon,#005aff,5160.271,5070.671,89.59999999999945,1.0176702452200113
759,ALB,11.0,3.0,HARD,61.0,0 days 00:01:24.277000,30.0,84.277,alexander albon,#005aff,5244.548,5152.191,92.35699999999997,1.0179257717736008
760,ALB,11.0,3.0,HARD,62.0,0 days 00:01:24.264000,31.0,84.264,alexander albon,#005aff,5328.812,5233.884,94.92799999999988,1.0181371998309476
761,ALB,11.0,3.0,HARD,63.0,0 days 00:01:24.210000,32.0,84.21,alexander albon,#005aff,5413.022,5315.656,97.36599999999999,1.0183168361534305
762,ALB,11.0,3.0,HARD,64.0,0 days 00:01:24.067000,33.0,84.067,alexander albon,#005aff,5497.089,5397.778,99.3109999999997,1.01839849656655
763,ALB,11.0,3.0,HARD,65.0,0 days 00:01:24.057000,34.0,84.057,alexander albon,#005aff,5581.146,5480.001,101.14499999999953,1.0184571134202347
764,ALB,11.0,3.0,HARD,66.0,0 days 00:01:24.265000,35.0,84.265,alexander albon,#005aff,5665.411,5561.942,103.46900000000005,1.0186030346954356
765,ALB,11.0,3.0,HARD,67.0,0 days 00:01:24.103000,36.0,84.103,alexander albon,#005aff,5749.514,5643.696,105.81800000000021,1.018749769654496
766,ALB,11.0,3.0,HARD,68.0,0 days 00:01:24.070000,37.0,84.07,alexander albon,#005aff,5833.584,5725.22,108.36399999999958,1.0189274822626904
767,ALB,11.0,3.0,HARD,69.0,0 days 00:01:24.137000,38.0,84.137,alexander albon,#005aff,5917.721,5806.4,111.32099999999991,1.0191721204188482
768,BOT,12.0,1.0,MEDIUM,1.0,0 days 00:01:35.238000,4.0,95.238,valtteri bottas,#900000,95.238,87.912,7.325999999999993,1.0833333333333333
769,BOT,12.0,1.0,MEDIUM,2.0,0 days 00:01:27.091000,5.0,87.091,valtteri bottas,#900000,182.329,173.06900000000002,9.259999999999991,1.0535046715471863
770,BOT,12.0,1.0,MEDIUM,3.0,0 days 00:01:26.525000,6.0,86.525,valtteri bottas,#900000,268.854,258.139,10.714999999999975,1.0415086445674617
771,BOT,12.0,1.0,MEDIUM,4.0,0 days 00:01:25.966000,7.0,85.966,valtteri bottas,#900000,354.82,342.681,12.13900000000001,1.0354236155491552
772,BOT,12.0,1.0,MEDIUM,5.0,0 days 00:01:25.991000,8.0,85.991,valtteri bottas,#900000,440.811,427.524,13.286999999999978,1.0310789569708367
773,BOT,12.0,1.0,MEDIUM,6.0,0 days 00:01:25.730000,9.0,85.73,valtteri bottas,#900000,526.5409999999999,512.12,14.420999999999935,1.0281594157619307
774,BOT,12.0,1.0,MEDIUM,7.0,0 days 00:01:25.738000,10.0,85.738,valtteri bottas,#900000,612.279,596.607,15.672000000000025,1.0262685486425738
775,BOT,12.0,1.0,MEDIUM,8.0,0 days 00:01:26.076000,11.0,86.076,valtteri bottas,#900000,698.355,681.116,17.239000000000033,1.0253099325225072
776,BOT,14.0,1.0,MEDIUM,9.0,0 days 00:01:28.918000,12.0,88.918,valtteri bottas,#900000,787.273,765.553,21.720000000000027,1.0283716476847455
777,BOT,16.0,2.0,HARD,10.0,0 days 00:01:43.443000,6.0,103.443,valtteri bottas,#900000,890.716,849.958,40.75800000000004,1.0479529576755557
778,BOT,15.0,2.0,HARD,11.0,0 days 00:01:24.246000,7.0,84.246,valtteri bottas,#900000,974.962,934.42,40.54200000000003,1.0433873418805248
779,BOT,15.0,2.0,HARD,12.0,0 days 00:01:24.648000,8.0,84.648,valtteri bottas,#900000,1059.61,1018.726,40.8839999999999,1.0401324791946018
780,BOT,15.0,2.0,HARD,13.0,0 days 00:01:24.851000,9.0,84.851,valtteri bottas,#900000,1144.461,1103.081,41.38000000000011,1.037513111004541
781,BOT,14.0,2.0,HARD,14.0,0 days 00:01:24.815000,10.0,84.815,valtteri bottas,#900000,1229.276,1187.282,41.99400000000014,1.0353698615830107
782,BOT,13.0,2.0,HARD,15.0,0 days 00:01:24.920000,11.0,84.92,valtteri bottas,#900000,1314.196,1271.403,42.79299999999989,1.0336580926739987
783,BOT,13.0,2.0,HARD,16.0,0 days 00:01:25.330000,12.0,85.33,valtteri bottas,#900000,1399.526,1355.776,43.75,1.0322693424282476
784,BOT,12.0,2.0,HARD,17.0,0 days 00:01:24.995000,13.0,84.995,valtteri bottas,#900000,1484.521,1439.99,44.53099999999995,1.0309245203091688
785,BOT,12.0,2.0,HARD,18.0,0 days 00:01:26.179000,14.0,86.179,valtteri bottas,#900000,1570.7,1524.185,46.5150000000001,1.030517948936645
786,BOT,11.0,2.0,HARD,19.0,0 days 00:01:25.312000,15.0,85.312,valtteri bottas,#900000,1656.012,1608.581,47.43100000000004,1.0294862366271889
787,BOT,11.0,2.0,HARD,20.0,0 days 00:01:24.907000,16.0,84.907,valtteri bottas,#900000,1740.9189999999999,1692.646,48.27299999999991,1.0285192532874563
788,BOT,10.0,2.0,HARD,21.0,0 days 00:01:25.341000,17.0,85.341,valtteri bottas,#900000,1826.26,1776.658,49.60200000000009,1.0279187102976488
789,BOT,11.0,2.0,HARD,22.0,0 days 00:01:27.150000,18.0,87.15,valtteri bottas,#900000,1913.41,1861.018,52.39200000000005,1.028152333830194
790,BOT,11.0,2.0,HARD,23.0,0 days 00:01:25.805000,19.0,85.805,valtteri bottas,#900000,1999.215,1948.1689999999999,51.04600000000005,1.0262020389401536
791,BOT,11.0,2.0,HARD,24.0,0 days 00:01:25.791000,20.0,85.791,valtteri bottas,#900000,2085.006,2050.176,34.82999999999993,1.0169887853530624
792,BOT,11.0,2.0,HARD,25.0,0 days 00:01:25.224000,21.0,85.224,valtteri bottas,#900000,2170.23,2133.953,36.277000000000044,1.0169999058086097
793,BOT,11.0,2.0,HARD,26.0,0 days 00:01:25.489000,22.0,85.489,valtteri bottas,#900000,2255.719,2217.67,38.04899999999998,1.0171571965170652
794,BOT,11.0,2.0,HARD,27.0,0 days 00:01:25.517000,23.0,85.517,valtteri bottas,#900000,2341.236,2301.306,39.929999999999836,1.017351017205013
795,BOT,11.0,2.0,HARD,28.0,0 days 00:01:25.226000,24.0,85.226,valtteri bottas,#900000,2426.462,2384.993,41.46900000000005,1.0173874724160616
796,BOT,10.0,2.0,HARD,29.0,0 days 00:01:25.352000,25.0,85.352,valtteri bottas,#900000,2511.814,2468.755,43.05899999999974,1.0174415849284355
797,BOT,10.0,2.0,HARD,30.0,0 days 00:01:25.261000,26.0,85.261,valtteri bottas,#900000,2597.075,2552.379,44.69599999999991,1.0175115059323085
798,BOT,10.0,2.0,HARD,31.0,0 days 00:01:25.157000,27.0,85.157,valtteri bottas,#900000,2682.232,2635.969,46.26299999999992,1.0175506616352468
799,BOT,10.0,2.0,HARD,32.0,0 days 00:01:25.422000,28.0,85.422,valtteri bottas,#900000,2767.654,2719.261,48.39300000000003,1.017796379236859
800,BOT,10.0,2.0,HARD,33.0,0 days 00:01:25.473000,29.0,85.473,valtteri bottas,#900000,2853.127,2802.784,50.34299999999985,1.0179617837121946
801,BOT,10.0,2.0,HARD,34.0,0 days 00:01:25.608000,30.0,85.608,valtteri bottas,#900000,2938.735,2886.291,52.44399999999996,1.0181700320584446
802,BOT,10.0,2.0,HARD,35.0,0 days 00:01:26.534000,31.0,86.534,valtteri bottas,#900000,3025.269,2969.78,55.48899999999958,1.0186845490238332
803,BOT,10.0,2.0,HARD,36.0,0 days 00:01:25.444000,32.0,85.444,valtteri bottas,#900000,3110.713,3053.065,57.64800000000014,1.018882008735484
804,BOT,10.0,2.0,HARD,37.0,0 days 00:01:25.266000,33.0,85.266,valtteri bottas,#900000,3195.979,3136.315,59.66399999999976,1.019023599351468
805,BOT,10.0,2.0,HARD,38.0,0 days 00:01:25.334000,34.0,85.334,valtteri bottas,#900000,3281.313,3219.785,61.52800000000025,1.0191093504690532
806,BOT,10.0,2.0,HARD,39.0,0 days 00:01:25.272000,35.0,85.272,valtteri bottas,#900000,3366.585,3303.928,62.65700000000015,1.018964396318564
807,BOT,10.0,2.0,HARD,40.0,0 days 00:01:28.159000,36.0,88.159,valtteri bottas,#900000,3454.744,3387.633,67.11100000000033,1.0198105875105126
808,BOT,13.0,3.0,HARD,41.0,0 days 00:01:45.010000,4.0,105.01,valtteri bottas,#900000,3559.754,3470.656,89.09799999999996,1.0256718038318982
809,BOT,13.0,3.0,HARD,42.0,0 days 00:01:23.651000,5.0,83.651,valtteri bottas,#900000,3643.405,3553.965,89.44000000000005,1.025166257968213
810,BOT,13.0,3.0,HARD,43.0,0 days 00:01:24.214000,6.0,84.214,valtteri bottas,#900000,3727.619,3637.303,90.31600000000026,1.0248304856647907
811,BOT,13.0,3.0,HARD,44.0,0 days 00:01:24.104000,7.0,84.104,valtteri bottas,#900000,3811.723,3721.075,90.64800000000014,1.0243607022164294
812,BOT,12.0,3.0,HARD,45.0,0 days 00:01:24.226000,8.0,84.226,valtteri bottas,#900000,3895.949,3805.005,90.94399999999996,1.0239011512468446
813,BOT,12.0,3.0,HARD,46.0,0 days 00:01:24.205000,9.0,84.205,valtteri bottas,#900000,3980.154,3888.644,91.51000000000022,1.0235326247401408
814,BOT,12.0,3.0,HARD,47.0,0 days 00:01:24.423000,10.0,84.423,valtteri bottas,#900000,4064.577,3972.252,92.32500000000027,1.0232424831053015
815,BOT,12.0,3.0,HARD,48.0,0 days 00:01:24.302000,11.0,84.302,valtteri bottas,#900000,4148.879,4055.739,93.13999999999987,1.0229649886247612
816,BOT,12.0,3.0,HARD,49.0,0 days 00:01:24.292000,12.0,84.292,valtteri bottas,#900000,4233.171,4139.561,93.61000000000058,1.0226135090170192
817,BOT,12.0,3.0,HARD,50.0,0 days 00:01:24.488000,13.0,84.488,valtteri bottas,#900000,4317.659,4223.343,94.3159999999998,1.0223320720102533
818,BOT,12.0,3.0,HARD,51.0,0 days 00:01:23.810000,14.0,83.81,valtteri bottas,#900000,4401.469,4309.553,91.91600000000017,1.0213284301179264
819,BOT,12.0,3.0,HARD,52.0,0 days 00:01:24.059000,15.0,84.059,valtteri bottas,#900000,4485.528,4412.276,73.25200000000041,1.0166018626214681
820,BOT,12.0,3.0,HARD,53.0,0 days 00:01:24.309000,16.0,84.309,valtteri bottas,#900000,4569.837,4492.78,77.0570000000007,1.0171512960794877
821,BOT,12.0,3.0,HARD,54.0,0 days 00:01:24.090000,17.0,84.09,valtteri bottas,#900000,4653.927,4576.715,77.21199999999953,1.0168706157145462
822,BOT,12.0,3.0,HARD,55.0,0 days 00:01:24.097000,18.0,84.097,valtteri bottas,#900000,4738.024,4659.562,78.46200000000044,1.0168389217699003
823,BOT,12.0,3.0,HARD,56.0,0 days 00:01:24.496000,19.0,84.496,valtteri bottas,#900000,4822.52,4742.162,80.35800000000017,1.0169454354364107
824,BOT,12.0,3.0,HARD,57.0,0 days 00:01:25.382000,20.0,85.382,valtteri bottas,#900000,4907.902,4824.5869999999995,83.31500000000051,1.0172688356537047
825,BOT,12.0,3.0,HARD,58.0,0 days 00:01:24.748000,21.0,84.748,valtteri bottas,#900000,4992.65,4907.237,85.41299999999956,1.0174055176059358
826,BOT,12.0,3.0,HARD,59.0,0 days 00:01:23.808000,22.0,83.808,valtteri bottas,#900000,5076.458,4989.117,87.34099999999944,1.017506304221769
827,BOT,12.0,3.0,HARD,60.0,0 days 00:01:25.320000,23.0,85.32,valtteri bottas,#900000,5161.778,5070.671,91.10699999999997,1.0179674445453077
828,BOT,12.0,3.0,HARD,61.0,0 days 00:01:24.311000,24.0,84.311,valtteri bottas,#900000,5246.089,5152.191,93.89800000000014,1.0182248678280754
829,BOT,12.0,3.0,HARD,62.0,0 days 00:01:24.056000,25.0,84.056,valtteri bottas,#900000,5330.145,5233.884,96.26100000000042,1.018391886407876
830,BOT,12.0,3.0,HARD,63.0,0 days 00:01:24.125000,26.0,84.125,valtteri bottas,#900000,5414.27,5315.656,98.61400000000049,1.0185516143256825
831,BOT,12.0,3.0,HARD,64.0,0 days 00:01:24.236000,27.0,84.236,valtteri bottas,#900000,5498.506,5397.778,100.72800000000007,1.0186610119941946
832,BOT,12.0,3.0,HARD,65.0,0 days 00:01:23.774000,28.0,83.774,valtteri bottas,#900000,5582.28,5480.001,102.27899999999954,1.0186640476890423
833,BOT,12.0,3.0,HARD,66.0,0 days 00:01:23.918000,29.0,83.918,valtteri bottas,#900000,5666.198,5561.942,104.25600000000031,1.018744532035753
834,BOT,12.0,3.0,HARD,67.0,0 days 00:01:24.070000,30.0,84.07,valtteri bottas,#900000,5750.268,5643.696,106.57200000000012,1.018883370046863
835,BOT,12.0,3.0,HARD,68.0,0 days 00:01:23.964000,31.0,83.964,valtteri bottas,#900000,5834.232,5725.22,109.01199999999972,1.0190406656862094
836,BOT,12.0,3.0,HARD,69.0,0 days 00:01:24.481000,32.0,84.481,valtteri bottas,#900000,5918.713,5806.4,112.3130000000001,1.0193429663819233
837,RIC,18.0,1.0,MEDIUM,1.0,0 days 00:01:38.117000,4.0,98.117,,,98.117,87.912,10.204999999999998,1.116081991081991
838,RIC,18.0,1.0,MEDIUM,2.0,0 days 00:01:27.898000,5.0,87.898,,,186.015,173.06900000000002,12.94599999999997,1.074802535404954
839,RIC,18.0,1.0,MEDIUM,3.0,0 days 00:01:26.878000,6.0,86.878,,,272.89300000000003,258.139,14.754000000000019,1.05715525356494
840,RIC,18.0,1.0,MEDIUM,4.0,0 days 00:01:26.633000,7.0,86.633,,,359.526,342.681,16.845000000000027,1.0491565041540092
841,RIC,18.0,1.0,MEDIUM,5.0,0 days 00:01:26.236000,8.0,86.236,,,445.762,427.524,18.238,1.042659593379553
842,RIC,18.0,1.0,MEDIUM,6.0,0 days 00:01:26.201000,9.0,86.201,,,531.963,512.12,19.84299999999996,1.038746778098883
